sample_id,experiment,chunking_time_s,num_chunks,mrr,map,ndcg_at_k,precision_at_k,recall_at_k,f1_score_at_k
6491976292304349375,fixed_512_50,0.019219160079956055,475,0.3333333333333333,0.3333333333333333,0.5,0.2,0.2,0.20000000000000004
6491976292304349375,fixed_256_25,0.015666961669921875,950,0.0,0.0,0.0,0.0,0.0,0.0
6491976292304349375,sentence_s3,0.022137880325317383,813,0.0,0.0,0.0,0.0,0.0,0.0
6491976292304349375,sentence_s5,0.02337789535522461,488,0.0,0.0,0.0,0.0,0.0,0.0
6491976292304349375,recursive_512_50,0.015952110290527344,605,0.0,0.0,0.0,0.0,0.0,0.0
6491976292304349375,recursive_256_25,0.020633220672607422,1149,0.0,0.0,0.0,0.0,0.0,0.0
6491976292304349375,semantic_t0.7,2.926001787185669,2304,0.0,0.0,0.0,0.0,0.0,0.0
6491976292304349375,semantic_t0.85,3.0252938270568848,2431,0.0,0.0,0.0,0.0,0.0,0.0
-6106094366950845312,fixed_512_50,0.006197929382324219,139,1.0,0.9166666666666666,0.9674679834891693,0.6,1.0,0.7499999999999999
-6106094366950845312,fixed_256_25,0.0044748783111572266,279,1.0,0.8875,0.9558295932317544,0.8,1.3333333333333333,1.0
-6106094366950845312,sentence_s3,0.007091045379638672,212,1.0,0.75,0.8772153153380493,0.4,0.6666666666666666,0.5
-6106094366950845312,sentence_s5,0.005995988845825195,127,1.0,0.75,0.8772153153380493,0.4,0.6666666666666666,0.5
-6106094366950845312,recursive_512_50,0.0034990310668945312,168,1.0,1.0,1.0,1.0,1.6666666666666667,1.25
-6106094366950845312,recursive_256_25,0.0049059391021728516,341,1.0,0.8333333333333333,0.9197207891481876,0.4,0.6666666666666666,0.5
-6106094366950845312,semantic_t0.7,0.6965758800506592,621,0.0,0.0,0.0,0.0,0.0,0.0
-6106094366950845312,semantic_t0.85,0.65596604347229,625,0.0,0.0,0.0,0.0,0.0,0.0
7791567524064410589,fixed_512_50,0.06481289863586426,1688,1.0,1.0,1.0,1.0,1.25,1.1111111111111112
7791567524064410589,fixed_256_25,0.04848504066467285,3378,1.0,1.0,1.0,1.0,1.25,1.1111111111111112
7791567524064410589,sentence_s3,0.039977073669433594,1457,1.0,1.0,1.0,1.0,1.25,1.1111111111111112
7791567524064410589,sentence_s5,0.06888699531555176,874,1.0,1.0,1.0,1.0,1.25,1.1111111111111112
7791567524064410589,recursive_512_50,0.04773402214050293,1892,1.0,1.0,1.0,1.0,1.25,1.1111111111111112
7791567524064410589,recursive_256_25,0.05254197120666504,3759,1.0,1.0,1.0,1.0,1.25,1.1111111111111112
7791567524064410589,semantic_t0.7,5.651826858520508,4106,1.0,1.0,1.0,1.0,1.25,1.1111111111111112
7791567524064410589,semantic_t0.85,5.5424089431762695,4328,1.0,1.0,1.0,1.0,1.25,1.1111111111111112
7680715581127901767,fixed_512_50,0.02890920639038086,717,1.0,1.0,1.0,0.4,0.4,0.4000000000000001
7680715581127901767,fixed_256_25,0.025915145874023438,1435,1.0,0.75,0.8772153153380493,0.4,0.4,0.4000000000000001
7680715581127901767,sentence_s3,0.03294086456298828,1158,0.5,0.6388888888888888,0.7328286204777911,0.6,0.6,0.6
7680715581127901767,sentence_s5,0.03152203559875488,695,1.0,1.0,1.0,0.6,0.6,0.6
7680715581127901767,recursive_512_50,0.018280029296875,943,0.5,0.5,0.6309297535714575,0.2,0.2,0.20000000000000004
7680715581127901767,recursive_256_25,0.030892133712768555,1834,1.0,1.0,1.0,0.4,0.4,0.4000000000000001
7680715581127901767,semantic_t0.7,4.564202785491943,3335,1.0,1.0,1.0,0.4,0.4,0.4000000000000001
7680715581127901767,semantic_t0.85,4.474607944488525,3466,1.0,1.0,1.0,0.4,0.4,0.4000000000000001
1126781963055247575,fixed_512_50,0.015546083450317383,328,1.0,1.0,1.0,0.4,0.5,0.4444444444444445
1126781963055247575,fixed_256_25,0.012519121170043945,655,1.0,1.0,1.0,0.4,0.5,0.4444444444444445
1126781963055247575,sentence_s3,0.01641392707824707,578,0.3333333333333333,0.3333333333333333,0.5,0.2,0.25,0.22222222222222224
1126781963055247575,sentence_s5,0.014760017395019531,347,0.5,0.5,0.6309297535714575,0.2,0.25,0.22222222222222224
1126781963055247575,recursive_512_50,0.010252952575683594,378,1.0,0.9166666666666666,0.9674679834891693,0.6,0.75,0.6666666666666665
1126781963055247575,recursive_256_25,0.011543989181518555,761,0.5,0.5833333333333333,0.6934264036172708,0.4,0.5,0.4444444444444445
1126781963055247575,semantic_t0.7,1.7631919384002686,1649,0.0,0.0,0.0,0.0,0.0,0.0
1126781963055247575,semantic_t0.85,1.6987199783325195,1676,0.0,0.0,0.0,0.0,0.0,0.0
-7946991905711592568,fixed_512_50,0.0014967918395996094,32,0.2,0.2,0.38685280723454163,0.2,0.2,0.20000000000000004
-7946991905711592568,fixed_256_25,0.0022928714752197266,64,0.3333333333333333,0.3333333333333333,0.5,0.2,0.2,0.20000000000000004
-7946991905711592568,sentence_s3,0.003618001937866211,38,0.3333333333333333,0.3333333333333333,0.5,0.2,0.2,0.20000000000000004
-7946991905711592568,sentence_s5,0.0016639232635498047,23,0.3333333333333333,0.3666666666666667,0.5437713091520254,0.4,0.4,0.4000000000000001
-7946991905711592568,recursive_512_50,0.001058816909790039,36,0.25,0.25,0.43067655807339306,0.2,0.2,0.20000000000000004
-7946991905711592568,recursive_256_25,0.0007250308990478516,74,0.25,0.25,0.43067655807339306,0.2,0.2,0.20000000000000004
-7946991905711592568,semantic_t0.7,0.3269329071044922,112,0.0,0.0,0.0,0.0,0.0,0.0
-7946991905711592568,semantic_t0.85,0.2795107364654541,113,0.0,0.0,0.0,0.0,0.0,0.0
-2553840223812516380,fixed_512_50,0.00980830192565918,120,0.0,0.0,0.0,0.0,0.0,0.0
-2553840223812516380,fixed_256_25,0.007417201995849609,239,0.0,0.0,0.0,0.0,0.0,0.0
-2553840223812516380,sentence_s3,0.004784345626831055,164,0.0,0.0,0.0,0.0,0.0,0.0
-2553840223812516380,sentence_s5,0.004415988922119141,98,0.0,0.0,0.0,0.0,0.0,0.0
-2553840223812516380,recursive_512_50,0.0029010772705078125,136,0.0,0.0,0.0,0.0,0.0,0.0
-2553840223812516380,recursive_256_25,0.004855155944824219,275,0.0,0.0,0.0,0.0,0.0,0.0
-2553840223812516380,semantic_t0.7,0.5986881256103516,482,0.0,0.0,0.0,0.0,0.0,0.0
-2553840223812516380,semantic_t0.85,0.5963230133056641,490,0.0,0.0,0.0,0.0,0.0,0.0
-7097526880432006451,fixed_512_50,0.005652904510498047,101,0.5,0.5833333333333333,0.6934264036172708,0.4,1.0,0.5714285714285715
-7097526880432006451,fixed_256_25,0.003329038619995117,201,0.3333333333333333,0.3666666666666667,0.5437713091520254,0.4,1.0,0.5714285714285715
-7097526880432006451,sentence_s3,0.001535177230834961,39,0.0,0.0,0.0,0.0,0.0,0.0
-7097526880432006451,sentence_s5,0.0015249252319335938,24,0.3333333333333333,0.3666666666666667,0.5437713091520254,0.4,1.0,0.5714285714285715
-7097526880432006451,recursive_512_50,0.0031588077545166016,116,1.0,1.0,1.0,0.4,1.0,0.5714285714285715
-7097526880432006451,recursive_256_25,0.0029680728912353516,234,1.0,0.7,0.8503449055347546,0.4,1.0,0.5714285714285715
-7097526880432006451,semantic_t0.7,0.3569211959838867,113,0.0,0.0,0.0,0.0,0.0,0.0
-7097526880432006451,semantic_t0.85,0.30032896995544434,116,0.0,0.0,0.0,0.0,0.0,0.0
5634464892410080253,fixed_512_50,0.004236936569213867,39,0.0,0.0,0.0,0.0,0.0,0.0
5634464892410080253,fixed_256_25,0.0015981197357177734,77,0.0,0.0,0.0,0.0,0.0,0.0
5634464892410080253,sentence_s3,0.003688812255859375,111,0.0,0.0,0.0,0.0,0.0,0.0
5634464892410080253,sentence_s5,0.0034770965576171875,67,0.2,0.2,0.38685280723454163,0.2,0.25,0.22222222222222224
5634464892410080253,recursive_512_50,0.0007617473602294922,48,0.5,0.5833333333333333,0.6934264036172708,0.4,0.5,0.4444444444444445
5634464892410080253,recursive_256_25,0.0014379024505615234,99,0.0,0.0,0.0,0.0,0.0,0.0
5634464892410080253,semantic_t0.7,0.49004220962524414,329,0.0,0.0,0.0,0.0,0.0,0.0
5634464892410080253,semantic_t0.85,0.41332507133483887,331,0.0,0.0,0.0,0.0,0.0,0.0
-329460616484752893,fixed_512_50,0.006876945495605469,116,0.5,0.5833333333333333,0.6934264036172708,0.4,0.3333333333333333,0.3636363636363636
-329460616484752893,fixed_256_25,0.0059468746185302734,231,0.3333333333333333,0.41666666666666663,0.5706417189553201,0.4,0.3333333333333333,0.3636363636363636
-329460616484752893,sentence_s3,0.008037090301513672,240,0.0,0.0,0.0,0.0,0.0,0.0
-329460616484752893,sentence_s5,0.008250236511230469,144,1.0,1.0,1.0,0.2,0.16666666666666666,0.1818181818181818
-329460616484752893,recursive_512_50,0.003278970718383789,141,1.0,1.0,1.0,0.4,0.3333333333333333,0.3636363636363636
-329460616484752893,recursive_256_25,0.004441738128662109,276,0.25,0.25,0.43067655807339306,0.2,0.16666666666666666,0.1818181818181818
-329460616484752893,semantic_t0.7,0.779198408126831,705,0.0,0.0,0.0,0.0,0.0,0.0
-329460616484752893,semantic_t0.85,0.767164945602417,719,0.0,0.0,0.0,0.0,0.0,0.0
-3203907149815809385,fixed_512_50,0.007525920867919922,200,0.0,0.0,0.0,0.0,0.0,0.0
-3203907149815809385,fixed_256_25,0.007845878601074219,400,0.0,0.0,0.0,0.0,0.0,0.0
-3203907149815809385,sentence_s3,0.008855104446411133,296,1.0,0.7,0.8503449055347546,0.4,0.6666666666666666,0.5
-3203907149815809385,sentence_s5,0.008771896362304688,178,1.0,0.8333333333333333,0.9197207891481876,0.4,0.6666666666666666,0.5
-3203907149815809385,recursive_512_50,0.005981922149658203,234,0.3333333333333333,0.3333333333333333,0.5,0.2,0.3333333333333333,0.25
-3203907149815809385,recursive_256_25,0.006643056869506836,478,1.0,0.75,0.8772153153380493,0.4,0.6666666666666666,0.5
-3203907149815809385,semantic_t0.7,1.010707139968872,887,0.0,0.0,0.0,0.0,0.0,0.0
-3203907149815809385,semantic_t0.85,0.9870190620422363,888,0.0,0.0,0.0,0.0,0.0,0.0
-2052611119263412829,fixed_512_50,0.0301969051361084,839,1.0,0.7555555555555555,0.8854598815714874,0.6,1.5,0.857142857142857
-2052611119263412829,fixed_256_25,0.027246952056884766,1674,1.0,1.0,1.0,0.2,0.5,0.28571428571428575
-2052611119263412829,sentence_s3,0.03479290008544922,1473,1.0,1.0,1.0,0.2,0.5,0.28571428571428575
-2052611119263412829,sentence_s5,0.03477191925048828,884,0.5,0.5,0.6309297535714575,0.2,0.5,0.28571428571428575
-2052611119263412829,recursive_512_50,0.018680095672607422,997,0.25,0.25,0.43067655807339306,0.2,0.5,0.28571428571428575
-2052611119263412829,recursive_256_25,0.02501511573791504,2026,0.3333333333333333,0.3333333333333333,0.5,0.2,0.5,0.28571428571428575
-2052611119263412829,semantic_t0.7,4.238088846206665,4267,0.0,0.0,0.0,0.0,0.0,0.0
-2052611119263412829,semantic_t0.85,4.144132137298584,4362,0.0,0.0,0.0,0.0,0.0,0.0
-2540822501399275666,fixed_512_50,0.01273798942565918,269,1.0,0.9166666666666666,0.9674679834891693,0.6,1.5,0.857142857142857
-2540822501399275666,fixed_256_25,0.010369062423706055,536,1.0,1.0,1.0,0.2,0.5,0.28571428571428575
-2540822501399275666,sentence_s3,0.01252603530883789,453,1.0,0.9166666666666666,0.9674679834891693,0.6,1.5,0.857142857142857
-2540822501399275666,sentence_s5,0.011847972869873047,272,1.0,1.0,1.0,0.2,0.5,0.28571428571428575
-2540822501399275666,recursive_512_50,0.0063478946685791016,312,1.0,1.0,1.0,0.4,1.0,0.5714285714285715
-2540822501399275666,recursive_256_25,0.008978128433227539,627,1.0,1.0,1.0,0.2,0.5,0.28571428571428575
-2540822501399275666,semantic_t0.7,1.1779329776763916,1349,1.0,1.0,1.0,0.2,0.5,0.28571428571428575
-2540822501399275666,semantic_t0.85,1.1650927066802979,1359,1.0,1.0,1.0,0.2,0.5,0.28571428571428575
-5387108894429696891,fixed_512_50,0.0030367374420166016,62,0.0,0.0,0.0,0.0,0.0,0.0
-5387108894429696891,fixed_256_25,0.0035228729248046875,123,0.0,0.0,0.0,0.0,0.0,0.0
-5387108894429696891,sentence_s3,0.003332853317260742,106,0.0,0.0,0.0,0.0,0.0,0.0
-5387108894429696891,sentence_s5,0.004563331604003906,64,0.0,0.0,0.0,0.0,0.0,0.0
-5387108894429696891,recursive_512_50,0.0018429756164550781,67,0.0,0.0,0.0,0.0,0.0,0.0
-5387108894429696891,recursive_256_25,0.0013790130615234375,153,0.0,0.0,0.0,0.0,0.0,0.0
-5387108894429696891,semantic_t0.7,0.4565551280975342,307,0.0,0.0,0.0,0.0,0.0,0.0
-5387108894429696891,semantic_t0.85,0.41228413581848145,314,0.0,0.0,0.0,0.0,0.0,0.0
-7771087487277998243,fixed_512_50,6.985664367675781e-05,1,0.0,0.0,0.0,0.0,0.0,0.0
-7771087487277998243,fixed_256_25,7.796287536621094e-05,3,0.0,0.0,0.0,0.0,0.0,0.0
-7771087487277998243,sentence_s3,1.3113021850585938e-05,1,0.0,0.0,0.0,0.0,0.0,0.0
-7771087487277998243,sentence_s5,1.7881393432617188e-05,1,0.0,0.0,0.0,0.0,0.0,0.0
-7771087487277998243,recursive_512_50,4.792213439941406e-05,1,0.0,0.0,0.0,0.0,0.0,0.0
-7771087487277998243,recursive_256_25,4.9114227294921875e-05,3,0.0,0.0,0.0,0.0,0.0,0.0
-7771087487277998243,semantic_t0.7,1.2159347534179688e-05,1,0.0,0.0,0.0,0.0,0.0,0.0
-7771087487277998243,semantic_t0.85,1.3113021850585938e-05,1,0.0,0.0,0.0,0.0,0.0,0.0
4513742633180691187,fixed_512_50,0.004873037338256836,101,0.0,0.0,0.0,0.0,0.0,0.0
4513742633180691187,fixed_256_25,0.003904104232788086,202,0.0,0.0,0.0,0.0,0.0,0.0
4513742633180691187,sentence_s3,0.0038878917694091797,130,0.0,0.0,0.0,0.0,0.0,0.0
4513742633180691187,sentence_s5,0.00339508056640625,78,0.0,0.0,0.0,0.0,0.0,0.0
4513742633180691187,recursive_512_50,0.0015010833740234375,115,0.0,0.0,0.0,0.0,0.0,0.0
4513742633180691187,recursive_256_25,0.00273895263671875,240,0.0,0.0,0.0,0.0,0.0,0.0
4513742633180691187,semantic_t0.7,0.7308590412139893,301,0.0,0.0,0.0,0.0,0.0,0.0
4513742633180691187,semantic_t0.85,0.44184088706970215,387,0.0,0.0,0.0,0.0,0.0,0.0
-3870279300380071206,fixed_512_50,0.020235776901245117,466,0.0,0.0,0.0,0.0,0.0,0.0
-3870279300380071206,fixed_256_25,0.018390178680419922,932,0.0,0.0,0.0,0.0,0.0,0.0
-3870279300380071206,sentence_s3,0.023119211196899414,803,0.0,0.0,0.0,0.0,0.0,0.0
-3870279300380071206,sentence_s5,0.02259516716003418,482,0.0,0.0,0.0,0.0,0.0,0.0
-3870279300380071206,recursive_512_50,0.013293981552124023,554,0.0,0.0,0.0,0.0,0.0,0.0
-3870279300380071206,recursive_256_25,0.020760059356689453,1091,0.0,0.0,0.0,0.0,0.0,0.0
-3870279300380071206,semantic_t0.7,2.6879448890686035,2340,0.0,0.0,0.0,0.0,0.0,0.0
-3870279300380071206,semantic_t0.85,2.580483913421631,2400,0.0,0.0,0.0,0.0,0.0,0.0
-5797358476391548545,fixed_512_50,0.003442049026489258,45,0.5,0.5833333333333333,0.6934264036172708,0.4,0.6666666666666666,0.5
-5797358476391548545,fixed_256_25,0.002933025360107422,89,0.5,0.5,0.6509209298071326,0.4,0.6666666666666666,0.5
-5797358476391548545,sentence_s3,0.002753019332885742,87,0.2,0.2,0.38685280723454163,0.2,0.3333333333333333,0.25
-5797358476391548545,sentence_s5,0.002443075180053711,52,0.25,0.325,0.5012658353418871,0.4,0.6666666666666666,0.5
-5797358476391548545,recursive_512_50,0.0014257431030273438,55,0.3333333333333333,0.3666666666666667,0.5437713091520254,0.4,0.6666666666666666,0.5
-5797358476391548545,recursive_256_25,0.0020372867584228516,106,0.5,0.5833333333333333,0.6934264036172708,0.4,0.6666666666666666,0.5
-5797358476391548545,semantic_t0.7,0.347567081451416,251,0.0,0.0,0.0,0.0,0.0,0.0
-5797358476391548545,semantic_t0.85,0.30561304092407227,259,0.0,0.0,0.0,0.0,0.0,0.0
-5308719801906793456,fixed_512_50,0.007517337799072266,212,0.3333333333333333,0.3666666666666667,0.5437713091520254,0.4,0.3333333333333333,0.3636363636363636
-5308719801906793456,fixed_256_25,0.008935928344726562,425,0.3333333333333333,0.3333333333333333,0.5,0.2,0.16666666666666666,0.1818181818181818
-5308719801906793456,sentence_s3,0.006844997406005859,226,1.0,0.8875,0.9558295932317544,0.8,0.6666666666666666,0.7272727272727272
-5308719801906793456,sentence_s5,0.006824016571044922,136,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
-5308719801906793456,recursive_512_50,0.0037469863891601562,239,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091
-5308719801906793456,recursive_256_25,0.0052490234375,516,0.5,0.5,0.6509209298071326,0.4,0.3333333333333333,0.3636363636363636
-5308719801906793456,semantic_t0.7,0.8120889663696289,656,0.5,0.5,0.6509209298071326,0.4,0.3333333333333333,0.3636363636363636
-5308719801906793456,semantic_t0.85,0.7544879913330078,673,1.0,0.7555555555555555,0.8854598815714874,0.6,0.5,0.5454545454545454
7820974258884345580,fixed_512_50,0.00916290283203125,178,1.0,1.0,1.0,0.8,1.0,0.888888888888889
7820974258884345580,fixed_256_25,0.009726285934448242,357,0.5,0.6791666666666667,0.7606395682357036,0.8,1.0,0.888888888888889
7820974258884345580,sentence_s3,0.0070230960845947266,256,1.0,1.0,1.0,0.8,1.0,0.888888888888889
7820974258884345580,sentence_s5,0.010756969451904297,154,1.0,1.0,1.0,1.0,1.25,1.1111111111111112
7820974258884345580,recursive_512_50,0.005858182907104492,199,1.0,0.7000000000000001,0.8529278650606567,0.6,0.75,0.6666666666666665
7820974258884345580,recursive_256_25,0.006613969802856445,406,1.0,0.8041666666666667,0.9047172294870751,0.8,1.0,0.888888888888889
7820974258884345580,semantic_t0.7,0.7856020927429199,759,1.0,0.7000000000000001,0.8529278650606567,0.6,0.75,0.6666666666666665
7820974258884345580,semantic_t0.85,0.7692761421203613,768,1.0,0.7000000000000001,0.8529278650606567,0.6,0.75,0.6666666666666665
808513585307058045,fixed_512_50,0.00749516487121582,187,1.0,1.0,1.0,0.4,0.25,0.3076923076923077
808513585307058045,fixed_256_25,0.010879039764404297,374,0.0,0.0,0.0,0.0,0.0,0.0
808513585307058045,sentence_s3,0.013088703155517578,379,0.0,0.0,0.0,0.0,0.0,0.0
808513585307058045,sentence_s5,0.012006759643554688,228,0.2,0.2,0.38685280723454163,0.2,0.125,0.15384615384615385
808513585307058045,recursive_512_50,0.0043048858642578125,228,0.5,0.6388888888888888,0.7328286204777911,0.6,0.375,0.4615384615384615
808513585307058045,recursive_256_25,0.006342887878417969,453,0.3333333333333333,0.3333333333333333,0.5,0.2,0.125,0.15384615384615385
808513585307058045,semantic_t0.7,1.2348570823669434,1130,0.0,0.0,0.0,0.0,0.0,0.0
808513585307058045,semantic_t0.85,1.1917119026184082,1137,0.0,0.0,0.0,0.0,0.0,0.0
-2941767736395900624,fixed_512_50,0.00146484375,41,0.3333333333333333,0.3666666666666667,0.5437713091520254,0.4,0.5,0.4444444444444445
-2941767736395900624,fixed_256_25,0.0015139579772949219,81,0.25,0.25,0.43067655807339306,0.2,0.25,0.22222222222222224
-2941767736395900624,sentence_s3,0.0018661022186279297,41,1.0,0.9166666666666666,0.9674679834891693,0.6,0.75,0.6666666666666665
-2941767736395900624,sentence_s5,0.003340005874633789,25,1.0,0.8666666666666667,0.9469024295259745,0.6,0.75,0.6666666666666665
-2941767736395900624,recursive_512_50,0.00164794921875,46,0.25,0.325,0.5012658353418871,0.4,0.5,0.4444444444444445
-2941767736395900624,recursive_256_25,0.0012660026550292969,96,0.0,0.0,0.0,0.0,0.0,0.0
-2941767736395900624,semantic_t0.7,0.36023402214050293,117,0.2,0.2,0.38685280723454163,0.2,0.25,0.22222222222222224
-2941767736395900624,semantic_t0.85,0.2791860103607178,118,0.2,0.2,0.38685280723454163,0.2,0.25,0.22222222222222224
-5395969775602821958,fixed_512_50,0.03777575492858887,859,1.0,0.8875,0.9558295932317544,0.8,1.3333333333333333,1.0
-5395969775602821958,fixed_256_25,0.029339075088500977,1718,1.0,1.0,1.0,1.0,1.6666666666666667,1.25
-5395969775602821958,sentence_s3,0.0188291072845459,709,1.0,0.8875,0.9558295932317544,0.8,1.3333333333333333,1.0
-5395969775602821958,sentence_s5,0.018751144409179688,426,1.0,1.0,1.0,1.0,1.6666666666666667,1.25
-5395969775602821958,recursive_512_50,0.02171015739440918,987,0.5,0.6791666666666667,0.7606395682357036,0.8,1.3333333333333333,1.0
-5395969775602821958,recursive_256_25,0.03796887397766113,1995,1.0,0.8041666666666667,0.9047172294870751,0.8,1.3333333333333333,1.0
-5395969775602821958,semantic_t0.7,2.313380002975464,2040,0.25,0.325,0.5012658353418871,0.4,0.6666666666666666,0.5
